state,district,city_or_town,latitude,longitude,population,source,location_type
"Uttar Pradesh","Mainpuri","Mainpuri","27.2284986","79.0249516","133078","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Mathura","Mathura","27.4924134","77.673673","454937","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Mau","Mau","25.9496379","83.5586445","279060","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Meerut","Meerut","28.9844618","77.7064137","1424908","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Mirzapur","Mirzapur","25.1336987","82.5644344","245817","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Ghaziabad","Modinagar","28.8316307","77.5779592","182811","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Moradabad","Moradabad","28.8386481","78.7733286","889810","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Azamgarh","Mubarakpur","26.0809431","83.2987576","109539","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Chandauli","Mughalsarai","25.2814947","83.1198203","154692","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Ghaziabad","Muradnagar","28.7703752","77.4988753","95208","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Muzaffarnagar","Muzaffarnagar","29.4726817","77.7085091","494792","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Bijnor","Nagina","29.4426409","78.4326638","95246","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Bijnor","Najibabad","29.6127789","78.3446003","88535","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Nakur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Nanpara","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Naraura","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Naugawan Sadat","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Nautanwa","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Nawabganj","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Nehtaur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Niwai","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Noida","Noida","28.600032","77.351504","259160","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Noorpur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Obra","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Jalaun","Orai","26.00864","79.4478858","190625","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Padrauna","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Palia Kalan","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Parasi","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Phulpur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Pihani","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Pilibhit","Pilibhit","28.6207939","79.8128649","160146","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Pilkhuwa","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Powayan","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Pratapgarh","Pratapgarh","25.8973038","81.9452981","90334","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Pukhrayan","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Puranpur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","PurqUrban Agglomerationzi","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Purwa","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","Raebareli","Rae Bareli","26.2345298","81.2408689","191625","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","Rampur","Rampur","28.7893041","79.0249516","359062","Vynex Indian Cities Geodata","City/Town"
"Uttar Pradesh","","Rampur Maniharan","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Rasra","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Rath","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Renukoot","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Reoti","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Robertsganj","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Rudauli","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Rudrapur","","","","Existing IRTMS India city catalog","City/Town"
"Uttar Pradesh","","Sadabad","","","","Existing IRTMS India city catalog","City/Town"
